datetime,date,irradiance_poa_wm2,temp_pv_c,pv_power_calc
2025-04-20 21:30:00,2025-04-20,0.0,23.6,0.0
2025-04-20 22:00:00,2025-04-20,0.0,23.4,0.0
2025-04-20 22:30:00,2025-04-20,0.0,23.6,0.0
2025-04-20 23:00:00,2025-04-20,0.0,23.2,0.0
2025-04-20 23:30:00,2025-04-20,0.0,23.1,0.0
2025-04-21 00:00:00,2025-04-21,0.0,22.8,0.0
2025-04-21 00:30:00,2025-04-21,0.0,22.8,0.0
2025-04-21 01:00:00,2025-04-21,0.0,22.7,0.0
2025-04-21 01:30:00,2025-04-21,0.0,22.6,0.0
2025-04-21 02:00:00,2025-04-21,0.0,22.4,0.0
2025-04-21 02:30:00,2025-04-21,0.0,22.6,0.0
2025-04-21 03:00:00,2025-04-21,0.0,22.4,0.0
2025-04-21 03:30:00,2025-04-21,0.0,22.5,0.0
2025-04-21 04:00:00,2025-04-21,0.0,22.5,0.0
2025-04-21 04:30:00,2025-04-21,0.0,22.3,0.0
2025-04-21 05:00:00,2025-04-21,0.0,22.1,0.0
2025-04-21 05:30:00,2025-04-21,16.2,22.4,0.737487261
2025-04-21 06:00:00,2025-04-21,93.9,24.0,4.251644107500001
2025-04-21 06:30:00,2025-04-21,209.7,28.0,9.366192832499998
2025-04-21 07:00:00,2025-04-21,332.9,33.0,14.613511039999999
2025-04-21 07:30:00,2025-04-21,458.6,37.3,19.8288883285
2025-04-21 08:00:00,2025-04-21,578.6,42.3,24.5735745035
2025-04-21 08:30:00,2025-04-21,691.2,48.1,28.740705983999998
2025-04-21 09:00:00,2025-04-21,787.0,51.5,32.3136199125
2025-04-21 09:30:00,2025-04-21,871.5,55.0,35.315140875000004
2025-04-21 10:00:00,2025-04-21,945.5,55.3,38.27026837375
2025-04-21 10:30:00,2025-04-21,99.7,57.5,4.001827143749999
2025-04-21 11:00:00,2025-04-21,947.4,59.6,37.722147363000005
2025-04-21 11:30:00,2025-04-21,950.9,58.5,38.021986111249994
2025-04-21 12:00:00,2025-04-21,912.3,57.1,36.674512457249996
2025-04-21 12:30:00,2025-04-21,948.0,55.9,38.284190790000004
2025-04-21 13:00:00,2025-04-21,918.6,58.5,36.730462132499994
2025-04-21 13:30:00,2025-04-21,239.2,45.8,10.030555392
2025-04-21 14:00:00,2025-04-21,147.9,36.4,6.415303744499999
2025-04-21 14:30:00,2025-04-21,218.7,34.7,9.543363239249999
2025-04-21 15:00:00,2025-04-21,311.3,37.8,13.436069108
2025-04-21 15:30:00,2025-04-21,397.5,41.5,16.93091128125
2025-04-21 16:00:00,2025-04-21,263.5,37.4,11.389136655000001
2025-04-21 16:30:00,2025-04-21,159.5,33.8,6.98209017
2025-04-21 17:00:00,2025-04-21,51.1,31.6,2.2541433845
2025-04-21 17:30:00,2025-04-21,14.8,28.6,0.6596755160000001
2025-04-21 18:00:00,2025-04-21,0.0,26.7,0.0
2025-04-21 18:30:00,2025-04-21,0.0,25.4,0.0
2025-04-21 19:00:00,2025-04-21,0.0,24.8,0.0
2025-04-21 19:30:00,2025-04-21,0.0,24.6,0.0
2025-04-21 20:00:00,2025-04-21,0.0,24.2,0.0
2025-04-21 20:30:00,2025-04-21,0.0,24.1,0.0
2025-04-21 21:00:00,2025-04-21,0.0,23.9,0.0
2025-04-21 21:30:00,2025-04-21,0.0,23.8,0.0
2025-04-21 22:00:00,2025-04-21,0.0,23.9,0.0
2025-04-21 22:30:00,2025-04-21,0.0,23.8,0.0
2025-04-21 23:00:00,2025-04-21,0.0,23.7,0.0
2025-04-21 23:30:00,2025-04-21,0.0,23.6,0.0
2025-04-22 00:00:00,2025-04-22,0.0,23.4,0.0
2025-04-22 00:30:00,2025-04-22,0.0,23.3,0.0
2025-04-22 01:00:00,2025-04-22,0.0,23.3,0.0
2025-04-22 01:30:00,2025-04-22,0.0,23.0,0.0
2025-04-22 02:00:00,2025-04-22,0.0,22.9,0.0
2025-04-22 02:30:00,2025-04-22,0.0,22.8,0.0
2025-04-22 03:00:00,2025-04-22,0.0,22.6,0.0
2025-04-22 03:30:00,2025-04-22,0.0,22.3,0.0
2025-04-22 04:00:00,2025-04-22,0.0,22.2,0.0
2025-04-22 04:30:00,2025-04-22,0.0,22.1,0.0
2025-04-22 05:00:00,2025-04-22,0.0,22.0,0.0
2025-04-22 05:30:00,2025-04-22,0.0,22.8,0.0
2025-04-22 06:00:00,2025-04-22,111.9,24.9,5.05120432575
2025-04-22 06:30:00,2025-04-22,116.5,26.1,5.23740108625
2025-04-22 07:00:00,2025-04-22,318.0,31.9,14.013104864999999
2025-04-22 07:30:00,2025-04-22,421.0,38.6,18.119174819999998
2025-04-22 08:00:00,2025-04-22,527.8,42.6,22.391767215999995
2025-04-22 08:30:00,2025-04-22,673.9,46.8,28.1557677565
2025-04-22 09:00:00,2025-04-22,754.7,49.7,31.19582826675
2025-04-22 09:30:00,2025-04-22,704.7,49.9,29.107434422249998
2025-04-22 10:00:00,2025-04-22,848.8,53.4,34.603649224
2025-04-22 10:30:00,2025-04-22,680.2,54.3,27.636286229499998
2025-04-22 11:00:00,2025-04-22,790.6,56.3,31.879203703500004
2025-04-22 11:30:00,2025-04-22,792.3,54.9,32.117934537749996
2025-04-22 12:00:00,2025-04-22,974.9,59.4,38.847015782
2025-04-22 12:30:00,2025-04-22,563.0,52.9,22.995421127499995
2025-04-22 13:00:00,2025-04-22,650.6,49.3,26.932740188500002
2025-04-22 13:30:00,2025-04-22,665.2,48.6,27.608573884000002
2025-04-22 14:00:00,2025-04-22,404.9,44.0,17.090798632499997
2025-04-22 14:30:00,2025-04-22,683.3,47.8,28.44366760299999
2025-04-22 15:00:00,2025-04-22,427.7,43.5,18.08599485875
2025-04-22 15:30:00,2025-04-22,218.9,35.5,9.52522280875
2025-04-22 16:00:00,2025-04-22,116.1,32.5,5.10541768125
2025-04-22 16:30:00,2025-04-22,95.7,31.2,4.2274293105
2025-04-22 17:00:00,2025-04-22,29.2,28.5,1.301969965
2025-04-22 17:30:00,2025-04-22,7.0,27.2,0.31351225499999996
2025-04-22 18:00:00,2025-04-22,0.0,25.6,0.0
2025-04-22 18:30:00,2025-04-22,0.0,24.5,0.0
2025-04-22 19:00:00,2025-04-22,0.0,24.3,0.0
2025-04-22 19:30:00,2025-04-22,0.0,24.2,0.0
2025-04-22 20:00:00,2025-04-22,0.0,23.9,0.0
2025-04-22 20:30:00,2025-04-22,0.0,23.6,0.0
2025-04-22 21:00:00,2025-04-22,0.0,23.6,0.0
2025-04-22 21:30:00,2025-04-22,0.0,23.4,0.0
2025-04-22 22:00:00,2025-04-22,0.0,23.3,0.0
2025-04-22 22:30:00,2025-04-22,0.0,23.3,0.0
2025-04-22 23:00:00,2025-04-22,0.0,23.3,0.0
2025-04-22 23:30:00,2025-04-22,0.0,23.3,0.0
2025-04-23 00:00:00,2025-04-23,0.0,23.4,0.0
2025-04-23 00:30:00,2025-04-23,0.0,23.3,0.0
2025-04-23 01:00:00,2025-04-23,0.0,23.3,0.0
2025-04-23 01:30:00,2025-04-23,0.0,23.0,0.0
2025-04-23 02:00:00,2025-04-23,0.0,22.9,0.0
2025-04-23 02:30:00,2025-04-23,0.0,22.8,0.0
2025-04-23 03:00:00,2025-04-23,0.0,22.6,0.0
2025-04-23 03:30:00,2025-04-23,0.0,22.3,0.0
2025-04-23 04:00:00,2025-04-23,0.0,22.2,0.0
2025-04-23 04:30:00,2025-04-23,0.0,22.1,0.0
2025-04-23 05:00:00,2025-04-23,0.0,22.0,0.0
2025-04-23 05:30:00,2025-04-23,19.3,22.8,0.8774269254999999
2025-04-23 06:00:00,2025-04-23,88.0,24.9,3.9723501399999996
2025-04-23 06:30:00,2025-04-23,181.3,26.1,8.15056495225
2025-04-23 07:00:00,2025-04-23,314.3,31.9,13.850059305250001
2025-04-23 07:30:00,2025-04-23,418.1,38.6,17.994363402
2025-04-23 08:00:00,2025-04-23,529.7,42.6,22.472374184000003
2025-04-23 08:30:00,2025-04-23,658.5,46.8,27.5123505975
2025-04-23 09:00:00,2025-04-23,761.3,49.7,31.468641923249997
2025-04-23 09:30:00,2025-04-23,845.7,49.9,34.93139958975
2025-04-23 10:00:00,2025-04-23,922.1,53.4,37.591923833
2025-04-23 10:30:00,2025-04-23,978.3,54.3,39.74798414924999
2025-04-23 11:00:00,2025-04-23,955.8,56.3,38.5405298505
2025-04-23 11:30:00,2025-04-23,1061.8,54.9,43.042815716499994
2025-04-23 12:00:00,2025-04-23,1026.0,59.4,40.88320668
2025-04-23 12:30:00,2025-04-23,1012.7,52.9,41.36316691975001
2025-04-23 13:00:00,2025-04-23,720.3,49.3,29.81809523175
2025-04-23 13:30:00,2025-04-23,87.2,48.6,3.619163624
2025-04-23 14:00:00,2025-04-23,3.4,44.0,0.143513745
2025-04-23 14:30:00,2025-04-23,12.0,47.8,0.49952292
2025-04-23 15:00:00,2025-04-23,30.1,43.5,1.2728277887500001
2025-04-23 15:30:00,2025-04-23,34.3,35.5,1.4925314862499999
2025-04-23 16:00:00,2025-04-23,44.3,32.5,1.94806204375
2025-04-23 16:30:00,2025-04-23,37.9,31.2,1.6741856935
2025-04-23 17:00:00,2025-04-23,25.4,28.5,1.1325355174999998
2025-04-23 17:30:00,2025-04-23,6.4,27.2,0.28663977599999996
2025-04-23 18:00:00,2025-04-23,0.0,25.6,0.0
2025-04-23 18:30:00,2025-04-23,0.0,24.5,0.0
2025-04-23 19:00:00,2025-04-23,0.0,24.3,0.0
2025-04-23 19:30:00,2025-04-23,0.0,24.2,0.0
2025-04-23 20:00:00,2025-04-23,0.0,23.9,0.0
2025-04-23 20:30:00,2025-04-23,0.0,23.6,0.0
2025-04-23 21:00:00,2025-04-23,0.0,23.6,0.0
2025-04-23 21:30:00,2025-04-23,0.0,23.4,0.0
2025-04-23 22:00:00,2025-04-23,0.0,23.3,0.0
2025-04-23 22:30:00,2025-04-23,0.0,23.3,0.0
2025-04-23 23:00:00,2025-04-23,0.0,23.3,0.0
2025-04-23 23:30:00,2025-04-23,0.0,23.3,0.0
2025-04-24 00:00:00,2025-04-24,0.0,22.5,0.0
2025-04-24 00:30:00,2025-04-24,0.0,22.5,0.0
2025-04-24 01:00:00,2025-04-24,0.0,22.4,0.0
2025-04-24 01:30:00,2025-04-24,0.0,22.4,0.0
2025-04-24 02:00:00,2025-04-24,0.0,22.1,0.0
2025-04-24 02:30:00,2025-04-24,0.0,22.0,0.0
2025-04-24 03:00:00,2025-04-24,0.0,22.0,0.0
2025-04-24 03:30:00,2025-04-24,0.0,21.9,0.0
2025-04-24 04:00:00,2025-04-24,0.0,21.9,0.0
2025-04-24 04:30:00,2025-04-24,0.0,21.6,0.0
2025-04-24 05:00:00,2025-04-24,0.0,21.7,0.0
2025-04-24 05:30:00,2025-04-24,21.3,22.2,0.9703127669999999
2025-04-24 06:00:00,2025-04-24,83.4,23.3,3.7851775964999996
2025-04-24 06:30:00,2025-04-24,173.9,25.7,7.828561074749999
2025-04-24 07:00:00,2025-04-24,288.0,29.4,12.801579839999999
2025-04-24 07:30:00,2025-04-24,427.1,34.4,18.6569260155
2025-04-24 08:00:00,2025-04-24,569.9,41.0,24.317746979999995
2025-04-24 08:30:00,2025-04-24,675.0,47.0,28.18101375
2025-04-24 09:00:00,2025-04-24,776.4,51.2,31.914127746
2025-04-24 09:30:00,2025-04-24,858.0,52.6,35.084023259999995
2025-04-24 10:00:00,2025-04-24,927.8,55.0,37.59654354999999
2025-04-24 10:30:00,2025-04-24,964.5,55.3,39.03931660125
2025-04-24 11:00:00,2025-04-24,978.1,55.9,39.499754231749996
2025-04-24 11:30:00,2025-04-24,1021.6,57.6,40.990009252
2025-04-24 12:00:00,2025-04-24,1000.5,57.3,40.189457186249996
2025-04-24 12:30:00,2025-04-24,996.6,56.5,40.1551193175
2025-04-24 13:00:00,2025-04-24,977.8,55.8,39.502640878
2025-04-24 13:30:00,2025-04-24,928.3,56.1,37.46013780475
2025-04-24 14:00:00,2025-04-24,750.3,52.8,30.6570966855
2025-04-24 14:30:00,2025-04-24,387.7,41.8,16.495650242
2025-04-24 15:00:00,2025-04-24,341.1,37.9,14.717038349249998
2025-04-24 15:30:00,2025-04-24,305.2,40.0,13.069770349999997
2025-04-24 16:00:00,2025-04-24,110.2,33.7,4.8256803155000005
2025-04-24 16:30:00,2025-04-24,40.5,29.9,1.7971153087499998
2025-04-24 17:00:00,2025-04-24,11.2,28.0,0.5002449200000001
2025-04-24 17:30:00,2025-04-24,1.3,27.4,0.058183814
2025-04-24 18:00:00,2025-04-24,0.0,26.1,0.0
2025-04-24 18:30:00,2025-04-24,0.0,26.3,0.0
2025-04-24 19:00:00,2025-04-24,0.0,26.4,0.0
2025-04-24 19:30:00,2025-04-24,0.0,26.0,0.0
2025-04-24 20:00:00,2025-04-24,0.0,25.6,0.0
2025-04-24 20:30:00,2025-04-24,0.0,25.7,0.0
2025-04-24 21:00:00,2025-04-24,0.0,24.7,0.0
2025-04-24 21:30:00,2025-04-24,0.0,24.4,0.0
2025-04-24 22:00:00,2025-04-24,0.0,24.5,0.0
2025-04-24 22:30:00,2025-04-24,0.0,24.7,0.0
2025-04-24 23:00:00,2025-04-24,0.0,24.6,0.0
2025-04-24 23:30:00,2025-04-24,0.0,24.6,0.0
2025-04-25 00:00:00,2025-04-25,0.0,26.1,0.0
2025-04-25 00:30:00,2025-04-25,0.0,26.3,0.0
2025-04-25 01:00:00,2025-04-25,0.0,26.7,0.0
2025-04-25 01:30:00,2025-04-25,0.0,27.4,0.0
2025-04-25 02:00:00,2025-04-25,0.0,27.4,0.0
2025-04-25 02:30:00,2025-04-25,0.0,25.9,0.0
2025-04-25 03:00:00,2025-04-25,0.0,26.2,0.0
2025-04-25 03:30:00,2025-04-25,0.0,26.3,0.0
2025-04-25 04:00:00,2025-04-25,0.0,27.0,0.0
2025-04-25 04:30:00,2025-04-25,0.0,27.4,0.0
2025-04-25 05:00:00,2025-04-25,0.0,27.5,0.0
2025-04-25 05:30:00,2025-04-25,0.0,27.5,0.0
2025-04-25 06:00:00,2025-04-25,91.0,27.4,4.07286698
2025-04-25 06:30:00,2025-04-25,211.5,27.5,9.46281403125
2025-04-25 07:00:00,2025-04-25,269.8,27.5,12.0712398375
2025-04-25 07:30:00,2025-04-25,455.7,27.5,20.38867306875
2025-04-25 08:00:00,2025-04-25,582.6,27.5,26.0663614875
2025-04-25 08:30:00,2025-04-25,728.6,27.6,32.587432817
2025-04-25 09:00:00,2025-04-25,807.7,27.7,36.112874794250004
2025-04-25 09:30:00,2025-04-25,814.7,28.2,36.363352387999996
2025-04-25 10:00:00,2025-04-25,649.2,27.4,29.056101576
2025-04-25 10:30:00,2025-04-25,535.5,31.1,23.663267066249997
2025-04-25 11:00:00,2025-04-25,456.0,33.9,19.95433998
2025-04-25 11:30:00,2025-04-25,806.0,30.4,35.70298303
2025-04-25 12:00:00,2025-04-25,920.6,31.1,40.6804923645
2025-04-25 12:30:00,2025-04-25,994.0,30.1,44.07647730499999
2025-04-25 13:00:00,2025-04-25,879.1,30.6,38.914082361999995
2025-04-25 13:30:00,2025-04-25,191.5,30.7,8.473966441249999
2025-04-25 14:00:00,2025-04-25,232.7,29.6,10.3363583115
2025-04-25 14:30:00,2025-04-25,630.3,28.9,28.065142767749997
2025-04-25 15:00:00,2025-04-25,572.4,30.1,25.381665603
2025-04-25 15:30:00,2025-04-25,469.4,29.8,20.835990063999997
2025-04-25 16:00:00,2025-04-25,386.8,29.9,17.163560529
2025-04-25 16:30:00,2025-04-25,301.6,30.5,13.35519861
2025-04-25 17:00:00,2025-04-25,173.6,28.7,7.735152053999999
2025-04-25 17:30:00,2025-04-25,48.4,27.5,2.165485575
2025-04-25 18:00:00,2025-04-25,0.5,27.5,0.02237071875
2025-04-25 18:30:00,2025-04-25,0.0,27.5,0.0
2025-04-25 19:00:00,2025-04-25,0.0,27.4,0.0
2025-04-25 19:30:00,2025-04-25,0.0,27.4,0.0
2025-04-25 20:00:00,2025-04-25,0.0,27.4,0.0
2025-04-25 20:30:00,2025-04-25,0.0,27.5,0.0
2025-04-25 21:00:00,2025-04-25,0.0,27.4,0.0
2025-04-25 21:30:00,2025-04-25,0.0,27.4,0.0
2025-04-25 22:00:00,2025-04-25,0.0,27.4,0.0
2025-04-25 22:30:00,2025-04-25,0.0,26.9,0.0
2025-04-25 23:00:00,2025-04-25,0.0,26.9,0.0
2025-04-25 23:30:00,2025-04-25,0.0,24.6,0.0
2025-04-26 00:00:00,2025-04-26,0.0,23.2,0.0
2025-04-26 00:30:00,2025-04-26,0.0,23.1,0.0
2025-04-26 01:00:00,2025-04-26,0.0,23.2,0.0
2025-04-26 01:30:00,2025-04-26,0.0,23.4,0.0
2025-04-26 02:00:00,2025-04-26,0.0,23.1,0.0
2025-04-26 02:30:00,2025-04-26,0.0,23.1,0.0
2025-04-26 03:00:00,2025-04-26,0.0,23.4,0.0
2025-04-26 03:30:00,2025-04-26,0.0,23.4,0.0
2025-04-26 04:00:00,2025-04-26,0.0,23.3,0.0
2025-04-26 04:30:00,2025-04-26,0.0,23.8,0.0
2025-04-26 05:00:00,2025-04-26,0.0,24.1,0.0
2025-04-26 05:30:00,2025-04-26,0.0,23.8,0.0
2025-04-26 06:00:00,2025-04-26,48.4,25.1,2.183307423
2025-04-26 06:30:00,2025-04-26,84.5,27.0,3.7871336749999993
2025-04-26 07:00:00,2025-04-26,273.9,31.6,12.082384990499998
2025-04-26 07:30:00,2025-04-26,254.0,34.0,11.11102045
2025-04-26 08:00:00,2025-04-26,291.6,37.8,12.585794256
2025-04-26 08:30:00,2025-04-26,449.9,42.1,19.12139448175
2025-04-26 09:00:00,2025-04-26,552.4,44.6,23.265911388
2025-04-26 09:30:00,2025-04-26,746.0,51.1,30.675973194999997
2025-04-26 10:00:00,2025-04-26,669.6,50.0,27.6473655
2025-04-26 10:30:00,2025-04-26,576.2,52.1,23.6052905565
2025-04-26 11:00:00,2025-04-26,1041.8,59.5,41.496808307500004
2025-04-26 11:30:00,2025-04-26,1042.0,62.1,41.089115665
2025-04-26 12:00:00,2025-04-26,909.6,61.7,35.924017554
2025-04-26 12:30:00,2025-04-26,434.9,50.8,17.903369561499996
2025-04-26 13:00:00,2025-04-26,945.3,57.0,38.015617619999986
2025-04-26 13:30:00,2025-04-26,652.2,57.9,26.1384264735
2025-04-26 14:00:00,2025-04-26,467.3,43.4,19.767715254
2025-04-26 14:30:00,2025-04-26,652.2,48.9,27.0390005385
2025-04-26 15:00:00,2025-04-26,294.3,45.6,12.3501361635
2025-04-26 15:30:00,2025-04-26,14.4,33.0,0.6321254399999999
2025-04-26 16:00:00,2025-04-26,5.7,27.9,0.25467638475
2025-04-26 16:30:00,2025-04-26,10.6,26.9,0.47523502049999994
2025-04-26 17:00:00,2025-04-26,11.4,26.1,0.5125010504999999
2025-04-26 17:30:00,2025-04-26,1.3,24.6,0.058742281
2025-04-26 18:00:00,2025-04-26,0.0,24.5,0.0
2025-04-26 18:30:00,2025-04-26,0.0,24.2,0.0
2025-04-26 19:00:00,2025-04-26,0.0,23.5,0.0
2025-04-26 19:30:00,2025-04-26,0.0,23.4,0.0
2025-04-26 20:00:00,2025-04-26,0.0,23.5,0.0
2025-04-26 20:30:00,2025-04-26,0.0,23.9,0.0
2025-04-26 21:00:00,2025-04-26,0.0,23.9,0.0
2025-04-26 21:30:00,2025-04-26,0.0,23.8,0.0
2025-04-26 22:00:00,2025-04-26,0.0,23.9,0.0
2025-04-26 22:30:00,2025-04-26,0.0,24.1,0.0
2025-04-26 23:00:00,2025-04-26,0.0,23.6,0.0
2025-04-26 23:30:00,2025-04-26,0.0,23.4,0.0
2025-04-27 00:00:00,2025-04-27,0.0,24.5,0.0
2025-04-27 00:30:00,2025-04-27,0.0,24.2,0.0
2025-04-27 01:00:00,2025-04-27,0.0,24.1,0.0
2025-04-27 01:30:00,2025-04-27,0.0,23.8,0.0
2025-04-27 02:00:00,2025-04-27,0.0,23.6,0.0
2025-04-27 02:30:00,2025-04-27,0.0,23.2,0.0
2025-04-27 03:00:00,2025-04-27,0.0,23.1,0.0
2025-04-27 03:30:00,2025-04-27,0.0,23.1,0.0
2025-04-27 04:00:00,2025-04-27,0.0,23.0,0.0
2025-04-27 04:30:00,2025-04-27,0.0,22.9,0.0
2025-04-27 05:00:00,2025-04-27,0.5,22.5,0.022754281249999998
2025-04-27 05:30:00,2025-04-27,28.9,23.0,1.3129804649999999
2025-04-27 06:00:00,2025-04-27,59.5,24.8,2.6867632575
2025-04-27 06:30:00,2025-04-27,86.5,28.7,3.854208828749999
2025-04-27 07:00:00,2025-04-27,153.1,32.9,6.723071496749999
2025-04-27 07:30:00,2025-04-27,336.3,38.0,14.504778742499997
2025-04-27 08:00:00,2025-04-27,478.5,42.4,20.314911292499996
2025-04-27 08:30:00,2025-04-27,480.8,47.6,20.028971676
2025-04-27 09:00:00,2025-04-27,585.1,51.3,24.04171365475
2025-04-27 09:30:00,2025-04-27,830.7,49.7,34.33731885675
2025-04-27 10:00:00,2025-04-27,910.8,57.3,36.586264473
2025-04-27 10:30:00,2025-04-27,905.8,60.6,35.926808806
2025-04-27 11:00:00,2025-04-27,1049.5,62.4,41.3365567975
2025-04-27 11:30:00,2025-04-27,841.3,62.1,33.17492611225
2025-04-27 12:00:00,2025-04-27,961.0,60.2,38.17518684
2025-04-27 12:30:00,2025-04-27,905.4,61.0,35.85537918
2025-04-27 13:00:00,2025-04-27,968.8,57.6,38.871496635999996
2025-04-27 13:30:00,2025-04-27,644.1,55.8,26.021324391000004
2025-04-27 14:00:00,2025-04-27,694.1,48.8,28.7867459385
2025-04-27 14:30:00,2025-04-27,696.7,50.3,28.734240203250003
2025-04-27 15:00:00,2025-04-27,919.4,44.7,38.7090637835
2025-04-27 15:30:00,2025-04-27,442.4,38.4,19.053772051999996
2025-04-27 16:00:00,2025-04-27,209.2,38.0,9.022895369999999
2025-04-27 16:30:00,2025-04-27,134.1,33.4,5.878438442999999
2025-04-27 17:00:00,2025-04-27,75.6,30.8,3.344176206
2025-04-27 17:30:00,2025-04-27,14.2,29.2,0.631624733
2025-04-27 18:00:00,2025-04-27,0.5,27.6,0.0223630475
2025-04-27 18:30:00,2025-04-27,0.0,27.1,0.0
2025-04-27 19:00:00,2025-04-27,0.0,26.8,0.0
2025-04-27 19:30:00,2025-04-27,0.0,26.4,0.0
2025-04-27 20:00:00,2025-04-27,0.0,25.6,0.0
2025-04-27 20:30:00,2025-04-27,0.0,25.8,0.0
2025-04-27 21:00:00,2025-04-27,0.0,25.9,0.0
2025-04-27 21:30:00,2025-04-27,0.0,25.4,0.0
2025-04-27 22:00:00,2025-04-27,0.0,25.6,0.0
2025-04-27 22:30:00,2025-04-27,0.0,24.4,0.0
2025-04-27 23:00:00,2025-04-27,0.0,24.5,0.0
2025-04-27 23:30:00,2025-04-27,0.0,24.2,0.0
2025-04-28 00:00:00,2025-04-28,0.0,20.3,0.0
2025-04-28 00:30:00,2025-04-28,0.0,20.3,0.0
2025-04-28 01:00:00,2025-04-28,0.0,20.0,0.0
2025-04-28 01:30:00,2025-04-28,0.0,19.9,0.0
2025-04-28 02:00:00,2025-04-28,0.0,19.8,0.0
2025-04-28 02:30:00,2025-04-28,0.0,19.5,0.0
2025-04-28 03:00:00,2025-04-28,0.0,19.4,0.0
2025-04-28 03:30:00,2025-04-28,0.0,19.2,0.0
2025-04-28 04:00:00,2025-04-28,0.0,19.3,0.0
2025-04-28 04:30:00,2025-04-28,0.0,19.2,0.0
2025-04-28 05:00:00,2025-04-28,0.0,19.1,0.0
2025-04-28 05:30:00,2025-04-28,0.0,18.9,0.0
2025-04-28 06:00:00,2025-04-28,9.5,19.2,0.43714121749999996
2025-04-28 06:30:00,2025-04-28,57.6,20.5,2.63896776
2025-04-28 07:00:00,2025-04-28,149.3,23.5,6.7715220287500015
2025-04-28 07:30:00,2025-04-28,261.8,28.3,11.6811750055
2025-04-28 08:00:00,2025-04-28,379.1,34.5,16.55433503375
2025-04-28 08:30:00,2025-04-28,487.5,40.5,20.839119843749998
2025-04-28 09:00:00,2025-04-28,600.6,45.8,25.185416256
2025-04-28 09:30:00,2025-04-28,599.3,48.2,24.910228121999996
2025-04-28 10:00:00,2025-04-28,773.2,50.6,31.853767824
2025-04-28 10:30:00,2025-04-28,835.8,53.4,34.073668734
2025-04-28 11:00:00,2025-04-28,863.7,55.2,34.9725646905
2025-04-28 11:30:00,2025-04-28,934.4,57.2,37.548597695999995
2025-04-28 12:00:00,2025-04-28,924.1,57.6,37.0779831145
2025-04-28 12:30:00,2025-04-28,764.4,53.4,31.162852812
2025-04-28 13:00:00,2025-04-28,884.8,56.1,35.704761316
2025-04-28 13:30:00,2025-04-28,829.2,53.5,33.791879715
2025-04-28 14:00:00,2025-04-28,585.0,50.2,24.136333649999997
2025-04-28 14:30:00,2025-04-28,625.4,49.2,25.899136720999998
2025-04-28 15:00:00,2025-04-28,506.0,46.2,21.187429339999998
2025-04-28 15:30:00,2025-04-28,150.6,38.3,6.488517793499999
2025-04-28 16:00:00,2025-04-28,172.7,31.5,7.620860266249998
2025-04-28 16:30:00,2025-04-28,102.9,31.2,4.5454804185
2025-04-28 17:00:00,2025-04-28,51.5,28.4,2.2970727825
2025-04-28 17:30:00,2025-04-28,10.4,26.1,0.46754481800000003
2025-04-28 18:00:00,2025-04-28,0.0,23.1,0.0
2025-04-28 18:30:00,2025-04-28,0.0,22.6,0.0
2025-04-28 19:00:00,2025-04-28,0.0,22.5,0.0
2025-04-28 19:30:00,2025-04-28,0.0,21.9,0.0
2025-04-28 20:00:00,2025-04-28,0.0,21.6,0.0
2025-04-28 20:30:00,2025-04-28,0.0,21.6,0.0
2025-04-28 21:00:00,2025-04-28,0.0,21.4,0.0
2025-04-28 21:30:00,2025-04-28,0.0,21.6,0.0
2025-04-28 22:00:00,2025-04-28,0.0,23.3,0.0
2025-04-28 22:30:00,2025-04-28,0.0,23.5,0.0
2025-04-28 23:00:00,2025-04-28,0.0,23.3,0.0
2025-04-28 23:30:00,2025-04-28,0.0,23.4,0.0
2025-04-29 00:00:00,2025-04-29,0.0,23.0,0.0
2025-04-29 00:30:00,2025-04-29,0.0,22.8,0.0
2025-04-29 01:00:00,2025-04-29,0.0,22.5,0.0
2025-04-29 01:30:00,2025-04-29,0.0,22.3,0.0
2025-04-29 02:00:00,2025-04-29,0.0,22.6,0.0
2025-04-29 02:30:00,2025-04-29,0.0,22.2,0.0
2025-04-29 03:00:00,2025-04-29,0.0,21.9,0.0
2025-04-29 03:30:00,2025-04-29,0.0,21.8,0.0
2025-04-29 04:00:00,2025-04-29,0.0,21.8,0.0
2025-04-29 04:30:00,2025-04-29,0.0,21.7,0.0
2025-04-29 05:00:00,2025-04-29,0.0,21.7,0.0
2025-04-29 05:30:00,2025-04-29,17.0,22.2,0.77442803
2025-04-29 06:00:00,2025-04-29,84.8,23.7,3.843513572
2025-04-29 06:30:00,2025-04-29,187.6,26.7,8.416519698999998
2025-04-29 07:00:00,2025-04-29,304.7,32.2,13.412997597999997
2025-04-29 07:30:00,2025-04-29,432.8,38.2,18.653589112
2025-04-29 08:00:00,2025-04-29,546.6,43.7,23.097103636499998
2025-04-29 08:30:00,2025-04-29,661.2,48.3,27.472990587
2025-04-29 09:00:00,2025-04-29,760.8,51.2,31.272885611999996
2025-04-29 09:30:00,2025-04-29,844.6,53.4,34.432424757999996
2025-04-29 10:00:00,2025-04-29,884.3,55.7,35.73885406575
2025-04-29 10:30:00,2025-04-29,935.8,56.0,37.777146435
2025-04-29 11:00:00,2025-04-29,981.4,57.6,39.377050782999994
2025-04-29 11:30:00,2025-04-29,1010.4,59.1,40.30809685799999
2025-04-29 12:00:00,2025-04-29,1020.7,61.0,40.421455189999996
